,gx1,gx2
1732,2970.1262037029874,3000.0393530025312
1733,0.0,2780.4557142637846
1734,3070.7161106929284,2752.747860999347
1735,2691.7823147308213,2701.21527763584
1736,2954.413124704559,2749.925319778923
1737,0.0,2869.8144018849407
1738,0.0,2653.1542423519454
1739,2710.3916897289605,2663.278567737286
1740,2713.350022728665,2651.9614648047814
1741,0.0,2625.3662427745944
1742,2720.4164577279585,2563.6265395778346
1743,2884.29981471157,2640.771377711576
1744,0.0,2675.719608020919
1745,0.0,2586.8464019239223
1746,0.0,2641.7651982057246
1747,3069.409212693059,2890.5266292777114
1748,0.0,2741.9358734131124
1749,3094.279467690572,2880.1294792241047
1750,0.0,2870.311312132013
1751,2964.8380087035166,2769.1468164304792
1752,0.0,2652.5771857919567
1753,0.0,2944.0638205242267
1754,0.0,2512.379988939687
1755,0.0,2666.2412333405478
1756,0.0,2890.029719030638
1757,0.0,2958.867283987693
1758,0.0,2980.9736902810937
1759,2735.521480726448,2703.609668714778
1760,0.0,2678.113999099861
1761,0.0,3018.405157749541
1762,2964.4571757035537,2759.7434868710093
1763,2740.8680317259127,2662.262848594512
1764,2654.273286734573,2584.438698236122
1765,2724.70210572753,2682.1318832537327
1766,0.0,2589.249814896908
1767,2507.0398837492958,2652.0802755448844
1768,0.0,2908.139776939895
1769,2998.457754700154,2712.3172267079476
1770,0.0,2661.1790706478755
1771,3010.0842816989916,3024.64441289869
1772,0.0,2558.7593625407226
1773,0.0,2870.1850935647135
1774,2735.4876847264513,2670.9308258630394
1775,3075.9611106924035,2974.1491919157193
1776,0.0,2626.9567117369093
1777,2571.5478467428447,2624.8693325275212
1778,2707.5472917292454,2638.5638483652124
1779,2749.7830317250214,2684.37284301634
1780,0.0,2914.3813244847966
1781,2665.3831707334616,2792.681585043674
1782,0.0,2860.4110723254753
1783,2876.661411712334,2564.7202913374954
1784,2520.605531747939,2672.295592690583
1785,0.0,2692.5988198093196
1786,3108.669768689133,2733.029454100719
1787,0.0,2644.5137470177747
1788,0.0,2779.9588040167114
1789,2710.737036728926,2658.216405044619
1790,2700.174698729983,2672.4961735803827
1791,2699.5458327300457,2645.7065245649437
1792,0.0,2702.0021493687864
1793,0.0,2913.8558161823084
1794,2709.30687472907,2624.3724222804485
1795,2612.352360738765,2782.329822243114
1796,2980.7779857019223,2760.2403971180856
1797,0.0,2753.244771246419
1798,3031.3588886968646,2927.7394427265453
1799,0.0,2687.8861239135863
1800,0.0,2579.515460822686
1801,0.0,2875.7244907394324
1802,0.0,2969.06810414575
1803,0.0,2632.8587788933296
1804,3083.0207406916975,2968.5711938986774
1805,0.0,2928.6374698543505
1806,0.0,2594.3389380426606
1807,0.0,2690.7851182491545
1808,0.0,2820.4773482811465
1809,3046.0366436953964,2883.5347170437362
1810,0.0,2660.0697219106937
1811,2736.0314807263967,2574.648283785572
1812,2736.1223837263874,2585.432518730267
1813,0.0,2930.3290777259035
1814,0.0,2545.001884438867
1815,0.0,2749.4284095318485
1816,0.0,2898.0191653964525
1817,2814.2383327185757,2757.7247623469543
1818,2721.0175227278983,2650.7686872576132
1819,0.0,2584.382637859797
1820,0.0,2946.2768309670164
1821,0.0,2605.647835875967
1822,0.0,2877.8038482507513
1823,2810.926828718907,2733.5263643477933
1824,0.0,2719.809762826684
1825,0.0,2659.57281166362
1826,0.0,2900.3447963698004
1827,0.0,2693.0957300563928
1828,0.0,2591.931234354858
1829,0.0,2894.79015346087
1830,0.0,2893.118418959496
1831,3113.1715276886825,2820.974258528222
1832,0.0,2800.758941382522
1833,3043.680670695632,2896.456396806057
1834,3060.129443693987,2972.740942890095
1835,2880.3806017119623,2584.935608483193
1836,3048.0226156951976,3011.1181473519728
1837,0.0,2859.914162078401
1838,2716.557383728344,2641.7724957536348
1839,0.0,2673.3252169419784
1840,0.0,2800.1741211624108
1841,0.0,2679.7881288093217
1842,2532.856087746715,2632.3618686462596
1843,3060.738471693926,2740.521990219457
1844,0.0,2700.0913559280566
1845,2839.7207867160278,2900.4604447114475
1846,2837.6759947162323,2776.790425068392
1847,2997.855184700214,2867.903608444213
1848,0.0,2959.106506219973
1849,0.0,2572.21282745623
1850,0.0,2973.9099696834414
1851,0.0,2732.0356336065724
1852,0.0,2944.303042756509
1853,2946.560925705344,2973.6707474511572
1854,0.0,2948.852787000049
1855,2529.666874747033,2729.405810181951
1856,3115.524328688447,2880.6263894711738
1857,0.0,2631.864958399184
1858,2711.508379728849,2673.688951127548
1859,3025.563124697444,2666.259268884029
1860,3112.5613186887435,2713.311047202092
1861,2791.834860720816,2760.7373073651556
1862,2664.0605087335935,2640.351315012068
1863,0.0,2763.264159521676
1864,0.0,2972.8101798414036
1865,3098.658425690134,2967.270782666685
1866,2951.6400687048363,2868.5133590633377
1867,2715.0136107284984,2657.02362749745
1868,2707.7427547292264,2604.6540153818223
1869,2718.483286728152,2679.7374921747924
1870,0.0,2934.67885439853
1871,0.0,2827.969884399887
1872,0.0,2601.8314741613963
1873,0.0,2605.1462258462007
1874,0.0,2732.532543853646
1875,2655.551388734445,2604.157105134746
1876,0.0,2552.4944205576035
1877,2981.981643701802,2932.3559511936664
1878,0.0,2725.132834078804
1879,2802.188818719781,2592.925054849003
1880,0.0,2916.4081979525567
1881,2732.738448726726,2698.915357825764
1882,0.0,2700.588266175128
1883,0.0,2613.1403719947016
1884,2752.8764347247125,2683.018946876474
1885,0.0,2741.0189004665294
1886,0.0,2600.279048809086
1887,0.0,2605.1509256288946
1888,2536.1577307463835,2599.423770473595
1889,2645.707800735429,2760.3792059369657
1890,2966.0118977033994,2968.0742836516033
1891,2827.6742127172324,2592.4281446019313
1892,0.0,2958.820063116747
1893,0.0,2902.6003797651742
1894,2693.3800227306624,2679.9438913673844
1895,0.0,2828.4667946469626
1896,0.0,2808.251477501261
1897,0.0,2685.006054060056
1898,2392.988957760701,2625.902324128159
1899,2712.4880317287516,2678.7511138202203
1900,0.0,2795.85608778983
1901,0.0,2688.683869165548
1902,0.0,2748.0145263381964
1903,0.0,2959.345728452254
1904,2601.0563427398947,2650.4171437368236
1905,0.0,2967.482763549113
1906,0.0,2724.5386331448367
1907,0.0,2579.705363574968
1908,0.0,2854.987093516619
1909,0.0,2898.5875490262074
1910,0.0,2864.4690543222996
1911,0.0,2707.5838920467954
1912,0.0,2648.0920796592764
1913,3092.372939690763,2840.195755179774
1914,0.0,2935.5872570668926
1915,2494.8242357505173,2639.8544047649943
1916,0.0,2951.5350103080013
1917,3008.1367356991864,2962.224584208127
1918,3109.1124996890885,2953.7445171199665
1919,2926.3312497073666,2739.5281697253095
1920,2558.485693744151,2639.3574945179234
1921,3007.570809699243,2888.1189255899117
1922,0.0,2584.390127564238
1923,3004.257059699574,2957.788821861004
1924,0.0,2768.2298434838963
1925,0.0,2952.249424686285
1926,0.0,2720.8035833208305
1927,0.0,2948.355876752975
1928,0.0,2919.6574964181314
1929,0.0,2703.782534862876
1930,0.0,2522.538615264997
1931,0.0,2768.0546603008534
1932,3011.0291436988973,2822.3951652484648
1933,0.0,2881.1232997182474
1934,2742.274119725773,2636.6395732754377
1935,0.0,2652.535984224729
1936,0.0,2700.2910057938516
1937,0.0,2612.1465515005575
1938,2726.4556247273545,2711.898142422156
1939,2635.568240736443,2629.7049163440493
1940,0.0,2740.025079972382
1941,2713.636666728636,2600.417590967743
1942,2714.175647728582,2620.6329081134404
1943,0.0,2735.5338546902467
1944,3110.5696296889428,2840.6926654268486
1945,2563.422568743658,2611.64964125348
1946,0.0,2559.9869566763414
1947,0.0,2522.041705017922
1948,2743.9790967256017,2538.003264258761
1949,2935.6548837064342,2708.0808022938686
1950,0.0,2528.2763998889764
1951,0.0,2808.8688997017516
1952,0.0,2827.9345624231883
1953,0.0,2748.5114365852683
1954,0.0,2612.643461747631
1955,3118.3697916881633,2712.814136955019
1956,0.0,2729.922573827299
1957,0.0,2599.9206807206683
1958,3023.2343746976767,2961.731385491964
1959,0.0,2542.257022163621
1960,2668.1857177331817,2683.026436580915
1961,0.0,2887.579021784774
1962,0.0,2860.9079825725457
1963,0.0,2753.295129249209
1964,0.0,2841.1895756739214
1965,0.0,2739.213638092497
1966,0.0,2649.9202334897486
1967,3057.8843516942115,2861.4048928196203
1968,2660.5483557339453,2507.520301607017
1969,2737.5456477262455,2782.170784353994
1970,2977.738170702226,2953.5618837757643
1971,0.0,2657.909679855557
1972,3034.926365696507,2956.7931896489886
1973,2736.436249726357,2631.779885942767
1974,0.0,2974.3884141480003
1975,0.0,2849.447696341897
1976,2392.30039376077,2579.522950527125
1977,2828.5718057171425,2884.6666692528597
1978,3032.911712696709,2847.688291298512
1979,2979.7834257020213,2937.6141305346523
1980,2873.0554627126944,2921.666377293545
1981,2973.650647702635,2948.3037044347766
1982,0.0,2574.6557734900143
1983,0.0,2530.0311513837337
1984,0.0,2423.497127514696
1985,2625.9102077374087,2708.649711899989
1986,0.0,2738.659099625516
1987,0.0,2741.529710455603
1988,0.0,2938.723159139568
1989,0.0,2744.7383578440226
1990,0.0,2766.8565728774643
1991,0.0,2728.296119439568
1992,0.0,2874.0527562380566
1993,0.0,2948.2051199452476
1994,0.0,2750.098095921433
1995,0.0,2756.0394702785206
1996,0.0,2630.2018265911197
1997,2664.9752777335025,2637.197452462788
1998,2685.3924067314606,2744.0218121543267
1999,2691.1747687308825,2768.0985927126744
2000,2638.1447917361857,2589.771192299723
2001,0.0,2782.9020561761427
2002,2580.176064741983,2538.0107539632018
2003,0.0,2619.142177372222
2004,0.0,2529.5342411366564
2005,3019.960555698004,2888.615835836985
2006,0.0,2672.8804129106925
2007,0.0,2636.6470629798796
2008,0.0,2486.7642033250536
2009,2528.234768747177,2619.639087619295
2010,0.0,2095.187568408095
2011,0.0,2744.1984968002394
2012,2584.9047447415096,2563.6340292822756
2013,0.0,2735.283371996557
2014,0.0,2848.1852015455866
2015,0.0,2798.183964104166
2016,0.0,2565.2172015845686
2017,0.0,2760.9066473156317
2018,2487.3329397512666,2549.74955828236
2019,3048.518564695148,2720.3066730737573
2020,0.0,2533.1435769260897
2021,0.0,2670.135550635448
2022,0.0,2610.483419692495
2023,2643.7725227356227,2657.4127696084847
2024,0.0,2761.783086713287
2025,0.0,2620.135997866369
2026,2739.003170726099,2757.170558548544
2027,2674.157823732584,2737.8650379172514
2028,0.0,2868.400518691287
2029,0.0,2946.7100275115636
2030,0.0,2687.8936136180273
2031,0.0,1907.19714040005
2032,0.0,2726.71392643888
2033,3051.281342694872,2848.68211179266
2034,0.0,2414.740300045871
2035,0.0,2424.1649357232386
2036,0.0,2868.89742893836
2037,2633.6021987366394,2745.5634219202393
2038,0.0,2439.3875598178583
2039,3057.030485694297,2977.999122231084
2040,2935.1432407064863,2942.872309875638
2041,0.0,2455.2779921210254
2042,0.0,2723.505279050456
2043,2960.9245597039076,2835.921430795183
2044,2733.086758726691,2778.157702694744
2045,0.0,2305.478918296166
2046,0.0,2630.698736838195
2047,2755.3810647244622,2673.292082506689
2048,0.0,2715.1067898105753
2049,0.0,2703.499653182272
2050,2694.666666730533,2813.226649799914
2051,0.0,2812.9874275676334
2052,2681.5331477318464,2806.0914354461243
2053,2680.19613373198,2697.931313872924
2054,2531.565786746843,2362.0610924934963
2055,2743.6646987256336,2662.2703382989525
2056,0.0,2771.986342565266
2057,0.0,2758.5860533855143
2058,0.0,2495.7319931378015
2059,0.0,2597.2637284184575
2060,2609.1817357390814,2063.406703801763
2061,0.0,2776.5865501767535
2062,2691.5857407308413,2756.3454944723267
2063,0.0,2933.183761964849
2064,2540.1613657459834,2516.9585923885106
2065,2746.4876387253507,2791.390013640221
2066,0.0,2637.6943627098576
2067,0.0,1890.5276786777647
2068,2536.7956247463203,2549.0324981709405
2069,2658.5064117341494,2408.2745034200793
2070,2754.9598377245043,2806.671921568244
2071,2477.0412957522954,2309.379381989242
2072,0.0,2365.959053234697
2073,0.0,2235.50669950665
2074,0.0,2167.422434031206
2075,2850.5763427149427,2572.7097377033024
2076,2904.0585877095937,2879.5921534127783
2077,0.0,2553.8996752080516
2078,2725.1505557274854,2678.1592595438033
2079,0.0,2678.2129069742973
2080,2990.386064700962,2841.4608279699046
2081,2573.0312037426966,2677.628086754186
2082,2531.4836337468514,2554.0907833021383
2083,2628.333795737167,2079.2971361049345
2084,0.0,2617.975955811231
2085,0.0,2745.3575740359865
2086,0.0,2418.6407637389475
2087,0.0,2680.372949029429
2088,0.0,2698.4282241199967
2089,0.0,2727.7992091924953
2090,0.0,2735.294632457968
2091,0.0,2797.9447418718896
2092,2261.112985773889,2267.1767538690415
2093,2687.5002077312497,1979.4320060231605
2094,0.0,2610.9803299395703
2095,2496.1588887503835,2558.7668522451636
2096,0.0,2860.5264906913403
2097,2731.824582726818,2496.3998013463483
2098,0.0,2720.4911689945015
2099,0.0,2509.81583423803
2100,2733.1634257266833,2738.3210630671806
2101,0.0,2847.0002251446263
2102,2753.120740724688,2813.58397156486
2103,2612.8123607387183,2509.318923990958
2104,2649.608332735039,2638.191272956931
2105,0.0,2773.3745656119363
2106,2689.034119731097,2737.368127670176
2107,2202.733101779727,2313.417736422579
2108,0.0,2964.0782424577355
2109,0.0,2866.065887866062
2110,0.0,2783.141278408421
2111,0.0,2797.7055196396072
2112,2712.3853237287613,2718.315437198998
2113,2231.808610776819,2281.375888006983
2114,0.0,2750.337318153714
2115,2778.3183097221686,2821.7146072639925
2116,0.0,2821.4753850317115
2117,0.0,2609.489599198349
2118,0.0,2580.3744991249573
2119,0.0,2245.001286309503
2120,0.0,2471.322474243197
2121,2637.7165507362283,2135.641569424873
2122,0.0,2768.3378149449527
2123,2760.6071757239392,2705.4238499916582
2124,0.0,2520.0784571531776
2125,0.0,2211.868149111869
2126,0.0,2537.0846202276575
2127,2458.5141437541483,2244.998783357629
2128,2689.876828731012,2826.3067525918254
2129,2703.065092729694,2752.680282228197
2130,0.0,1923.5536109836628
2131,0.0,2480.509369043189
2132,0.0,1901.312907254295
2133,2709.612430729039,2774.9767808958336
2134,0.0,2358.1606288004145
2135,0.0,2307.741565129756
2136,0.0,2283.1779964161365
2137,0.0,2495.857555136218
2138,0.0,2300.5186309170977
2139,2654.309930734569,2609.986509445421
2140,2481.008055751899,2475.2204349844055
2141,0.0,2313.9091458173693
2142,2559.9433557440057,2297.68049386188
2143,2205.3075687794694,2141.6924317987055
2144,0.0,2151.532001728044
2145,2756.5831477243414,2705.920760238732
2146,0.0,2410.8423393046646
2147,2765.8694677234125,2685.70544309303
2148,0.0,2776.0962431386024
2149,0.0,2580.202273822041
2150,2225.9439807774056,2267.985373106713
2151,0.0,2267.2875641129804
2152,2753.551504724645,2806.4326993359664
2153,0.0,2743.782589922046
2154,0.0,1674.5422737566314
2155,0.0,2168.3111199210307
2156,0.0,2626.013058681859
2157,0.0,2657.40316126184
2158,0.0,2687.8654851481692
2159,0.0,2251.3971318098124
2160,2551.8707407448132,2248.899247050708
2161,0.0,2728.9791264585806
2162,0.0,2618.4728660583046
2163,0.0,2500.9094149256384
2164,0.0,2784.892461880658
2165,2518.9573147481046,2354.260165107337
2166,0.0,2812.748205335352
2167,0.0,2342.5637799318442
2168,2529.929073747007,2252.799710743786
2169,0.0,2783.3805006407006
2170,0.0,2733.1312212157195
2171,2726.028934727397,2744.860663788912
2172,0.0,2778.817920665266
2173,2587.343541741266,2608.075716004696
2174,2163.4418287836556,2233.0396074306123
2175,2758.345763724166,2791.6292358724972
2176,2204.8183097795186,2307.6655084127365
2177,0.0,2459.623586115837
2178,2761.992013723801,2806.1934771036854
2179,0.0,2598.2575489126057
2180,0.0,2455.7231224227535
2181,2708.5827547291415,2758.8252756177944
2182,2719.650230728035,2776.8257724090327
2183,0.0,2780.7950342738245
2184,0.0,2177.7310026734385
2185,0.0,2658.817018936565
2186,0.0,1861.1232399603125
2187,2163.7589117836237,2159.7117172360718
2188,0.0,2293.7825331206736
2189,0.0,2717.64972077155
2190,0.0,2616.982135317088
2191,2233.128795776687,2520.6278218242664
2192,0.0,2067.7990398109855
2193,0.0,2500.4125046785625
2194,2173.2249307826773,2189.4459423480557
2195,0.0,2825.809842344749
2196,2776.3802077223622,2833.7992887105593
2197,2547.6915507452304,1531.3679859741774
2198,0.0,2289.882069427595
2199,0.0,2326.3168419280632
2200,0.0,2353.5892811233994
2201,2582.3486567417654,1881.2180736073083
2202,0.0,2148.216286274049
2203,0.0,2617.479045564159
2204,2251.5438657748455,2280.8844786121927
2205,0.0,2676.5782934955246
2206,0.0,2252.30964131305
2207,0.0,2233.302398182136
2208,0.0,2293.783584117671
2209,0.0,2750.576540385993
2210,0.0,2247.906719986607
2211,2694.2908797305713,2718.146631018625
2212,0.0,2520.565961859744
2213,0.0,2355.4128620392503
2214,0.0,2499.464924607458
2215,2551.771573744823,2625.773836449581
2216,0.0,2320.564613918218
2217,0.0,2339.52242973609
2218,0.0,2634.501016145938
2219,2268.8001847731202,2356.7430921032646
2220,0.0,2512.38747864413
2221,2498.729073750127,2537.5721249342255
2222,2668.466712733153,2590.2681025467955
2223,0.0,2326.808251322855
2224,0.0,2508.401951044376
2225,0.0,2611.0237876608035
2226,0.0,2323.631997432923
2227,2690.8844907309112,2738.361948164323
2228,0.0,2293.7800301688007
2229,0.0,2240.3516257787833
2230,0.0,2673.381260167753
2231,0.0,2280.3930692173994
2232,0.0,2821.236162799432
2233,0.0,2791.8684581047783
2234,0.0,2718.643541265697
2235,2658.3271057341676,2615.5682521234294
2236,2232.9583327767045,2327.2996607176456
2237,2541.4477077458555,2414.742802997741
2238,0.0,2568.141991960366
2239,2662.1411567337855,2667.304976400644
2240,0.0,2516.4710876819363
2241,0.0,2207.465227785425
2242,0.0,2467.422010550121
2243,2692.255369730774,2706.1852204224588
2244,2320.2921297679704,2528.1203579430016
2245,0.0,2204.313054904049
2246,2698.9157177301086,2798.4231863364475
2247,2539.194212746081,2237.2003589233445
2248,0.0,2274.640841207557
2249,2506.550022749345,2503.072294078697
2250,0.0,2691.3817569589933
2251,0.0,2533.4772507564185
2252,0.0,2721.4671283504836
2253,0.0,2352.606462333815
2254,2228.8059717771193,2357.8543103532224
2255,2665.618309733438,2738.8588584113963
2256,0.0,2507.9050407973
2257,2585.3540277414645,2217.9618068052478
2258,0.0,2685.0662509596045
2259,0.0,2608.572626251765
2260,0.0,2192.598115229429
2261,0.0,2301.5809575549592
2262,0.0,2305.4814212480346
2263,0.0,2274.1494318127648
2264,0.0,2339.215947433544
2265,2752.543911724746,2725.142256890286
2266,0.0,2320.0732045234286
2267,0.0,2610.9703729861126
2268,2751.4914117248504,2833.3023784634856
2269,2231.290092776871,2215.020321993243
2270,0.0,2353.0978717286066
2271,2591.0237267408975,2588.854219353139
2272,2572.751758742725,2634.261793913657
2273,2525.6897917474307,2128.0835407519603
2274,2481.9691197518036,2399.1434511772986
2275,0.0,2725.639167137361
2276,2658.1053937341894,2688.423945863498
2277,0.0,2546.9391741203895
2278,0.0,2287.5399467130396
2279,0.0,2620.319237139345
2280,0.0,2481.1910080270136
2281,0.0,2029.9713787971998
2282,0.0,2197.001036555877
2283,2697.554305730245,2759.064497850073
2284,2704.3712037295627,2597.7606386655316
2285,0.0,2107.9887071049698
2286,2497.19951375028,2480.6940977799413
2287,2360.0850457639917,2511.0578553896444
2288,0.0,1891.3067080968863
2289,0.0,2681.8692176318314
2290,2712.3258327287676,2745.854484283058
2291,2593.243749740676,2567.6400295869653
2292,0.0,2087.893873457979
2293,0.0,2766.1167409731656
2294,2627.9040277372096,2638.991498711761
2295,2530.254420746975,2609.069536498839
2296,0.0,2575.6345280790997
2297,0.0,2726.136077384434
2298,0.0,2236.174507715195
2299,0.0,2293.292174722883
2300,0.0,2463.5240498089092
2301,0.0,2535.6128940617373
2302,0.0,2714.6731778865387
2303,2558.1436107441855,2512.8637182106995
2304,2150.8479167849155,2248.842630196594
2305,0.0,2736.2705918139504
2306,2554.7086567445294,2480.1971875328672
2307,0.0,2174.5788297920635
2308,0.0,2676.302113533568
2309,0.0,2736.5098140462305
2310,0.0,2306.682689623157
2311,0.0,2729.955085814562
2312,0.0,2699.869714423072
2313,0.0,2229.8874345492372
2314,2585.6136337414387,2616.0651623705016
2315,2224.577777777542,2156.559544354697
2316,2387.670832761233,2358.2809379037967
2317,0.0,1841.98095078915
2318,0.0,2721.2279061182044
2319,0.0,2676.1236896253918
2320,0.0,2806.9111438005266
2321,0.0,2619.458330450191
2322,2610.3368057389657,2658.5777967042854
2323,0.0,2290.1966724283548
2324,2261.548842773845,2294.2749935124643
2325,2531.271318746873,2186.180942198916
2326,0.0,2195.7502881108067
2327,0.0,2656.5837066349386
2328,0.0,2403.043914870379
2329,0.0,2531.048741817229
2330,0.0,2746.351394530131
2331,0.0,2624.2197008324256
2332,0.0,2514.9583190827166
2333,0.0,2696.9119033275792
2334,0.0,2294.7664029072557
2335,0.0,2555.916121180476
2336,0.0,2202.071374502087
2337,0.0,2676.7990237806393
2338,2559.8913657440107,2354.262668059208
2339,2214.2520367785746,2340.690175617916
2340,0.0,2596.346755471874
2341,0.0,2241.100822616423
2342,2587.763818741223,2643.7743332408177
2343,0.0,2102.206244420307
2344,0.0,2488.6835441457483
2345,0.0,2222.3323403414165
2346,2421.5605787578443,2349.4411325615397
2347,2540.3724537459625,2350.362204366129
2348,0.0,2395.364905272201
2349,0.0,2616.5620726175753
2350,2543.0778467456926,2463.5215468570404
2351,2284.4862497715512,2340.198766223128
2352,0.0,2488.1866338986747
2353,2684.115346731588,1963.5415737199971
2354,0.0,2625.5927051085173
2355,0.0,2363.323056856605
2356,2441.9956247558007,2297.8987053738238
2357,0.0,2308.409373338304
2358,0.0,2450.580223402976
2359,0.0,2774.604698437243
2360,0.0,2406.9418756115847
2361,0.0,2382.46579976672
2362,0.0,2339.7073568283354
2363,2506.1651157493834,2346.461740673049
2364,0.0,2589.3511296002134
2365,0.0,2171.4266569106867
2366,2739.4379397260564,2683.794649652305
2367,2671.982337732801,2642.111363476432
2368,0.0,2744.997771510309
2369,0.0,2569.1358124545154
2370,0.0,2673.6204824000306
2371,0.0,2729.7158635822834
2372,2668.8679397331134,2617.890461459471
2373,0.0,2210.6174006667993
2374,0.0,2659.1175265509087
2375,0.0,2688.184723631218
2376,0.0,2691.620979191273
2377,2499.8417817500153,2492.2501856649824
2378,2696.4245597303575,1914.2158164122532
2379,0.0,2227.722988060659
2380,2773.957800722604,2664.0762427536774
2381,2497.7756707502226,2430.5158035269033
2382,2681.269490731873,2667.065754168364
2383,0.0,2487.6897236516024
2384,2572.382638742762,2563.739565893889
2385,2685.608680731439,2720.988683885926
2386,2617.5930317382413,2249.594830042175
2387,0.0,2706.424442654737
2388,0.0,2744.7585492780295
2389,0.0,2390.1000884644413
2390,0.0,2627.9462879142698
2391,2596.7903697403212,2274.306240125186
2392,0.0,2588.357309106064
2393,0.0,2349.9325419563306
2394,0.0,2684.2915598993786
2395,2107.8765277892126,2225.484513222789
2396,2655.3281707344677,2604.9791725628
2397,0.0,2403.0414119185057
2398,0.0,2556.4130314275503
2399,0.0,2395.8563146669912
2400,2276.927221772307,2307.174099017947
2401,2634.3341437365666,2652.2622907048963
2402,0.0,2258.415807822019
2403,0.0,2587.8603988589934
2404,2634.5558097365447,2022.8241965445095
2405,0.0,2549.2962229281757
2406,0.0,2503.259430955355
2407,0.0,2450.577720451108
2408,2162.3895597837613,2261.741735702076
2409,0.0,2405.952234813289
2410,2232.3624307767636,2479.280214586284
2411,0.0,2559.83910220081
2412,0.0,2563.8604641593643
2413,0.0,2751.3132775096997
2414,2383.2101387616785,2317.399284145942
2415,2187.7635877812236,2261.250326307284
2416,2561.2412957438764,2390.0618025101307
2417,0.0,2226.7352616678636
2418,0.0,2582.100183182884
2419,0.0,1654.447440109642
2420,0.0,2454.478184144183
2421,0.0,2498.9986214849077
2422,2428.383957757161,2389.612677262355
2423,0.0,2599.861457741845
2424,0.0,2548.1427170253164
2425,2685.1733097314827,2597.276928913753
2426,2655.9981707344004,2576.628348573249
2427,2339.0580787660942,2263.7615589353945
2428,0.0,2374.171370206962
2429,2656.9405087343057,2706.6636648870185
2430,0.0,1941.5404864233724
2431,2173.0600457826945,2259.6216596612235
2432,2350.39580976496,2275.4764986100085
2433,2240.8824767759115,2244.7545471052285
2434,0.0,2245.742273498025
2435,2678.8945367321103,2499.3614702141504
2436,2680.392522731961,2621.497830930709
2437,0.0,2388.997130831455
2438,0.0,1796.0535630468414
2439,2645.322638735468,2596.8436657189523
2440,0.0,2438.881335275613
2441,2710.7937957289205,2700.1089366553497
2442,2682.9408557317065,2736.0313695816694
2443,0.0,2390.0975855125735
2444,0.0,2458.3786478372635
2445,0.0,2696.6726810952987
2446,2713.8780087286123,2682.1084398641115
2447,0.0,2600.8842983849886
2448,0.0,2549.0570006958956
2449,0.0,2642.598868182998
2450,0.0,2336.5420270560576
2451,0.0,2386.1996247713637
2452,2414.7561107585248,2402.511782767838
2453,0.0,2495.4610065210672
2454,0.0,2229.499996395188
2455,0.0,2751.074055277417
2456,0.0,2729.4766413500047
2457,2396.122198760388,2362.8316474618136
2458,2751.5065967248497,2714.912400118817
2459,0.0,2478.783304339209
2460,0.0,2186.2937694666816
2461,2653.256619734674,2595.849845224801
2462,2189.9343517810066,2241.602374223853
2463,0.0,2330.298389651426
2464,2422.2707867577724,2381.6454044722773
2465,2521.5955317478406,2557.784180392257
2466,0.0,2659.6050312574803
2467,0.0,2486.772750705023
2468,0.0,2568.6389022074395
2469,0.0,2375.730752967291
2470,0.0,2362.34023806702
2471,2596.0131247403983,2572.348421623442
2472,0.0,2696.020520432194
2473,0.0,2595.35293497773
2474,2565.5038427434497,2209.405162748196
2475,0.0,2596.664424414071
2476,0.0,2398.1716431793016
2477,0.0,2467.474406505901
2478,2789.9794437210016,2759.8012349737774
2479,2652.0196527347975,2696.5174306792674
2480,2586.4760877413523,2462.296668133239
2481,0.0,2590.5881406469607
2482,0.0,2506.491157603647
2483,2256.6655787743334,2358.569309708641
2484,2346.675439765332,2400.0146233028026
2485,0.0,2608.349415205923
2486,2640.794467735921,2673.859704632312
2487,2624.7527077375244,2546.5127916210085
2488,2293.179050770682,2290.3436111660044
2489,2583.5837497416414,2629.46838466878
2490,0.0,2278.6286714913876
2491,0.0,2644.7502925968024
2492,0.0,2340.736045202395
2493,0.0,2614.6649212053107
2494,0.0,2697.014340926339
2495,0.0,2356.588010057177
2496,0.0,2374.2936781131016
2497,2333.9246987666074,2369.4871155626593
2498,2329.789397767021,2293.4957840473758
2499,2524.232337747577,2446.4062358300694
2500,2627.8168287372177,2442.7792960168167
2501,2624.0644437375936,2688.663168095777
2502,0.0,2323.5633428519977
2503,0.0,2499.3589672622766
2504,0.0,2534.25353723243
2505,2529.244004747076,2557.5449581599737
2506,2354.6677307645336,2390.819916820125
2507,0.0,2387.154150707953
2508,0.0,2621.985335637281
2509,0.0,2301.050878255199
2510,0.0,2486.2758404579467
2511,2720.206295727979,2715.1516223510957
2512,2146.8276387853175,2333.4637194237002
2513,2379.039096762096,2402.020373373048
2514,0.0,2608.5865420340397
2515,0.0,2566.272137856334
2516,2642.3637037357635,2655.5101570796683
2517,0.0,2526.794384722381
2518,0.0,2744.5193270457517
2519,0.0,2759.5620127414963
2520,0.0,2356.0966006623876
2521,2329.059698767094,2401.857603426304
2522,0.0,2152.7456171943463
2523,0.0,2625.10520040195
2524,2661.0485187338954,2638.5039940051897
2525,0.0,2611.7071101098168
2526,0.0,2688.9023903280595
2527,0.0,2283.031592817832
2528,0.0,2494.2652868237565
2529,2610.4753937389523,2564.0996863916434
2530,2618.4305557381563,2507.1598946484332
2531,0.0,2580.836379087522
2532,0.0,2576.1314383261756
2533,0.0,2721.7063505827655
2534,0.0,2564.3389086239226
2535,0.0,2511.0603583415123
2536,2714.8868287285113,2605.1523818781475
